Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z3, 8, 10, 720, 7968.000000, 0.047345, 168296.546626,168296.000000, 1.000000, 2, 26.408823, 231856.596143, 231856.596143
Z3, 9, 10, 720, 7832.000000, 0.069807, 112195.052072,112192.000000, 1.000000, 2, 26.408823, 220636.297233, 220636.297233
Z3, 10, 10, 720, 19568.000000, 0.046942, 416854.842146,416848.000000, 1.000000, 2, 26.408823, 281568.255247, 281568.255247
Z3, 11, 10, 720, 36064.000000, 0.047743, 755377.751712,755376.000000, 1.000000, 2, 26.408823, 349272.837161, 349272.837161
Z3, 12, 10, 720, 29248.000000, 0.048226, 606477.833534,606472.000000, 1.000000, 2, 26.408823, 319492.853525, 319492.853525
Z3, 13, 10, 720, 24216.000000, 0.047787, 506748.697344,506744.000000, 1.000000, 2, 26.408823, 299547.026287, 299547.026287
Z3, 14, 10, 720, 54424.000000, 0.049709, 1094852.038866,1094848.000000, 1.000000, 2, 26.408823, 417167.694591, 417167.694591
Z3, 15, 10, 720, 56832.000000, 0.048875, 1162803.069054,1162800.000000, 1.000000, 2, 26.408823, 430757.900629, 430757.900629
Z3, 16, 10, 720, 29576.000000, 0.054024, 547460.387976,547456.000000, 1.000000, 2, 26.408823, 307689.364413, 307689.364413
Z3, 17, 10, 720, 52328.000000, 0.332048, 157591.673493,157584.000000, 1.000000, 2, 26.408823, 229715.621517, 229715.621517
Z3, 18, 10, 720, 52840.000000, 0.081476, 648534.537778,648528.000000, 1.000000, 2, 26.408823, 327904.194374, 327904.194374
Z3, 19, 10, 720, 29728.000000, 0.048082, 618277.109937,618272.000000, 1.000000, 2, 26.408823, 321852.708806, 321852.708806
Z3, 20, 10, 720, 35840.000000, 0.048050, 745889.698231,745888.000000, 1.000000, 2, 26.408823, 347375.226464, 347375.226464
Z3, 21, 10, 720, 23160.000000, 0.046980, 492975.734355,492968.000000, 1.000000, 2, 26.408823, 296792.433689, 296792.433689
Z3, 22, 10, 720, 77048.000000, 0.049264, 1563981.812277,1563976.000000, 1.000000, 2, 26.408823, 510993.649273, 510993.649273
Z3, 23, 10, 720, 68968.000000, 0.073640, 936556.219446,936552.000000, 1.000000, 2, 26.408823, 385508.530707, 385508.530707
Z3, 24, 10, 720, 52224.000000, 0.048213, 1083193.329600,1083192.000000, 1.000000, 2, 26.408823, 414835.952738, 414835.952738
Z3, 25, 10, 720, 76384.000000, 0.048576, 1572463.768116,1572456.000000, 1.000000, 2, 26.408823, 512690.040441, 512690.040441
Z3, 26, 10, 720, 57512.000000, 0.047909, 1200442.505584,1200440.000000, 1.000000, 2, 26.408823, 438285.787935, 438285.787935
Z3, 27, 10, 720, 35600.000000, 0.052330, 680298.108160,680296.000000, 1.000000, 2, 26.408823, 334256.908450, 334256.908450
Z3, 28, 10, 720, 72816.000000, 0.049569, 1468982.630273,1468976.000000, 1.000000, 2, 26.408823, 491993.812873, 491993.812873
Z3, 29, 10, 720, 93600.000000, 0.054159, 1728244.613084,1728240.000000, 1.000000, 2, 26.408823, 543846.209435, 543846.209435
Z3, 30, 10, 720, 13072.000000, 0.048830, 267704.280156,267704.000000, 1.000000, 2, 26.408823, 251738.142849, 251738.142849
Z3, 31, 10, 720, 20608.000000, 0.049408, 417098.445596,417096.000000, 1.000000, 2, 26.408823, 281616.975937, 281616.975937
Z3, 32, 10, 720, 22584.000000, 0.053331, 423468.526748,423464.000000, 1.000000, 2, 26.408823, 282890.992168, 282890.992168
Z3, 33, 10, 720, 14712.000000, 0.325174, 45243.469650,45240.000000, 1.000000, 2, 26.408823, 207245.980748, 207245.980748
Z3, 34, 10, 720, 20512.000000, 0.085514, 239867.156255,239864.000000, 1.000000, 2, 26.408823, 246170.718069, 246170.718069
Z3, 35, 10, 720, 17992.000000, 0.046690, 385350.182052,385344.000000, 1.000000, 2, 26.408823, 275267.323228, 275267.323228
Z3, 36, 10, 720, 11464.000000, 0.073224, 156560.690484,156560.000000, 1.000000, 2, 26.408823, 229509.424915, 229509.424915
Z3, 37, 10, 720, 22376.000000, 0.047497, 471103.438112,471096.000000, 1.000000, 2, 26.408823, 292417.974441, 292417.974441
Z3, 38, 10, 720, 29088.000000, 0.048107, 604652.129628,604648.000000, 1.000000, 2, 26.408823, 319127.712744, 319127.712744
Z1, 0, 11, 720, 6624.000000, 0.047459, 139573.105207, 139568.000000, 1.000000, 2, 29.831099, 311966.826234, 311966.826234
Z2, 0, 11, 720, 11320.000000, 0.051934, 217968.960604, 217968.000000, 1.000000, 2, 29.831099, 327645.997314, 327645.997314
Z2, 1, 11, 720, 8720.000000, 0.048552, 179601.252266, 179600.000000, 1.000000, 2, 29.831099, 319972.455646, 319972.455646
Z2, 2, 11, 720, 10080.000000, 0.048195, 209150.326797, 209144.000000, 1.000000, 2, 29.831099, 325882.270552, 325882.270552
Z2, 3, 11, 720, 23504.000000, 0.048081, 488841.746220, 488840.000000, 1.000000, 2, 29.831099, 381820.554437, 381820.554437
Z2, 4, 11, 720, 36680.000000, 0.048455, 756991.022598, 756984.000000, 1.000000, 2, 29.831099, 435450.409713, 435450.409713
Z2, 5, 11, 720, 50760.000000, 0.049754, 1020219.479841, 1020216.000000, 1.000000, 2, 29.831099, 488096.101161, 488096.101161
Z2, 6, 11, 720, 14528.000000, 0.043043, 337522.942174, 337520.000000, 1.000000, 2, 29.831099, 351556.793628, 351556.793628
Z2, 7, 11, 720, 33352.000000, 0.048403, 689048.199492, 689048.000000, 1.000000, 2, 29.831099, 421861.845091, 421861.845091
Z3, 0, 11, 720, 16208.000000, 0.049409, 328037.402093,328032.000000, 1.000000, 2, 29.831099, 349659.685611, 349659.685611
Z3, 1, 11, 720, 12920.000000, 0.066633, 193897.918449,193896.000000, 1.000000, 2, 29.831099, 322831.788883, 322831.788883
Z3, 2, 11, 720, 8968.000000, 0.055529, 161501.197572,161496.000000, 1.000000, 2, 29.831099, 316352.444707, 316352.444707
Z3, 3, 11, 720, 12016.000000, 0.047528, 252819.390675,252816.000000, 1.000000, 2, 29.831099, 334616.083328, 334616.083328
Z3, 4, 11, 720, 21880.000000, 0.049714, 440117.471939,440112.000000, 1.000000, 2, 29.831099, 372075.699581, 372075.699581
Z3, 5, 11, 720, 13408.000000, 0.057694, 232398.516310,232392.000000, 1.000000, 2, 29.831099, 330531.908455, 330531.908455
Z3, 6, 11, 720, 14528.000000, 0.048800, 297704.918033,297704.000000, 1.000000, 2, 29.831099, 343593.188799, 343593.188799
Z3, 7, 11, 720, 15928.000000, 0.048434, 328859.891812,328856.000000, 1.000000, 2, 29.831099, 349824.183555, 349824.183555
Z3, 8, 11, 720, 8224.000000, 0.079412, 103561.174634,103560.000000, 1.000000, 2, 29.831099, 304764.440120, 304764.440120
Z3, 9, 11, 720, 50640.000000, 0.049371, 1025703.348119,1025696.000000, 1.000000, 2, 29.831099, 489192.874817, 489192.874817
Z3, 10, 11, 720, 47296.000000, 0.048786, 969458.451195,969456.000000, 1.000000, 2, 29.831099, 477943.895432, 477943.895432
Z3, 11, 11, 720, 34344.000000, 0.051562, 666071.913425,666064.000000, 1.000000, 2, 29.831099, 417266.587878, 417266.587878
Z3, 12, 11, 720, 73648.000000, 0.051560, 1428394.103957,1428392.000000, 1.000000, 2, 29.831099, 569731.025984, 569731.025984
Z3, 13, 11, 720, 59920.000000, 0.050480, 1187004.754358,1187000.000000, 1.000000, 2, 29.831099, 521453.156065, 521453.156065
Z3, 14, 11, 720, 40664.000000, 0.048472, 838917.313088,838912.000000, 1.000000, 2, 29.831099, 451835.667811, 451835.667811
Z3, 15, 11, 720, 56880.000000, 0.049593, 1146936.059525,1146936.000000, 1.000000, 2, 29.831099, 513439.417098, 513439.417098
Z3, 16, 11, 720, 57216.000000, 0.050488, 1133259.388370,1133256.000000, 1.000000, 2, 29.831099, 510704.082867, 510704.082867
Z3, 17, 11, 720, 36112.000000, 0.055355, 652371.059525,652368.000000, 1.000000, 2, 29.831099, 414526.417098, 414526.417098
Z3, 18, 11, 720, 39392.000000, 0.049051, 803082.505963,803080.000000, 1.000000, 2, 29.831099, 444668.706386, 444668.706386
Z3, 19, 11, 720, 28160.000000, 0.049312, 571057.754705,571056.000000, 1.000000, 2, 29.831099, 398263.756134, 398263.756134
Z3, 20, 11, 720, 76696.000000, 0.051932, 1476854.347994,1476848.000000, 1.000000, 2, 29.831099, 579423.074792, 579423.074792
Z3, 21, 11, 720, 80520.000000, 0.051558, 1561736.296986,1561736.000000, 1.000000, 2, 29.831099, 596399.464590, 596399.464590
Z3, 22, 11, 720, 66560.000000, 0.050234, 1324999.004658,1324992.000000, 1.000000, 2, 29.831099, 549052.006125, 549052.006125
Z3, 23, 11, 720, 77808.000000, 0.051074, 1523436.582214,1523432.000000, 1.000000, 2, 29.831099, 588739.521636, 588739.521636
Z3, 24, 11, 720, 55056.000000, 0.050445, 1091406.482307,1091400.000000, 1.000000, 2, 29.831099, 502333.501654, 502333.501654
Z3, 25, 11, 720, 36552.000000, 0.062851, 581565.925761,581560.000000, 1.000000, 2, 29.831099, 400365.390345, 400365.390345
Z3, 26, 11, 720, 100304.000000, 0.360690, 278089.217888,278088.000000, 1.000000, 2, 29.831099, 339670.048771, 339670.048771
Z3, 27, 11, 720, 133264.000000, 0.076632, 1739012.423009,1739008.000000, 1.000000, 2, 29.831099, 631854.689795, 631854.689795
Z3, 28, 11, 720, 43216.000000, 0.051016, 847106.790027,847104.000000, 1.000000, 2, 29.831099, 453473.563198, 453473.563198
Z3, 29, 11, 720, 41864.000000, 0.051298, 816094.194705,816088.000000, 1.000000, 2, 29.831099, 447271.044134, 447271.044134
Z3, 30, 11, 720, 24392.000000, 0.050202, 485877.056691,485872.000000, 1.000000, 2, 29.831099, 381227.616531, 381227.616531
Z3, 31, 11, 720, 22216.000000, 0.049555, 448309.958632,448304.000000, 1.000000, 2, 29.831099, 373714.196919, 373714.196919
Z3, 32, 11, 720, 14368.000000, 0.048800, 294426.229508,294424.000000, 1.000000, 2, 29.831099, 342937.451095, 342937.451095
Z3, 33, 11, 720, 21288.000000, 0.047842, 444964.675390,444960.000000, 1.000000, 2, 29.831099, 373045.140271, 373045.140271
Z3, 34, 11, 720, 18544.000000, 0.047600, 389579.831933,389576.000000, 1.000000, 2, 29.831099, 361968.171579, 361968.171579
Z3, 35, 11, 720, 12272.000000, 0.048090, 255188.188813,255184.000000, 1.000000, 2, 29.831099, 335089.842955, 335089.842955
Z3, 36, 11, 720, 21736.000000, 0.048364, 449425.192292,449424.000000, 1.000000, 2, 29.831099, 373937.243651, 373937.243651
Z3, 37, 11, 720, 22688.000000, 0.047926, 473396.486250,473392.000000, 1.000000, 2, 29.831099, 378731.502443, 378731.502443
Z3, 38, 11, 720, 17768.000000, 0.048579, 365754.749995,365752.000000, 1.000000, 2, 29.831099, 357203.155192, 357203.155192
Z1, 0, 12, 720, 50256.000000, 0.051693, 972201.265162, 972200.000000, 1.000000, 2, 32.628163, 513323.454350, 513323.454350
Z2, 0, 12, 720, 6624.000000, 0.074016, 89494.163424, 89488.000000, 1.000000, 2, 32.628163, 336782.034003, 336782.034003
Z2, 1, 12, 720, 7896.000000, 0.076845, 102752.293578, 102752.000000, 1.000000, 2, 32.628163, 339433.660033, 339433.660033
Z2, 2, 12, 720, 7528.000000, 0.061229, 122948.276144, 122944.000000, 1.000000, 2, 32.628163, 343472.856546, 343472.856546
Z2, 3, 12, 720, 36544.000000, 0.055345, 660294.516216, 660288.000000, 1.000000, 2, 32.628163, 450942.104561, 450942.104561
Z2, 4, 12, 720, 28840.000000, 0.054487, 529300.567108, 529296.000000, 1.000000, 2, 32.628163, 424743.314739, 424743.314739
Z2, 5, 12, 720, 77544.000000, 0.071188, 1089284.710906, 1089280.000000, 1.000000, 2, 32.628163, 536740.143499, 536740.143499
Z2, 6, 12, 720, 14080.000000, 0.049789, 282793.388098, 282792.000000, 1.000000, 2, 32.628163, 375441.878937, 375441.878937
Z2, 7, 12, 720, 26888.000000, 0.051050, 526699.314398, 526696.000000, 1.000000, 2, 32.628163, 424223.064197, 424223.064197
Z3, 0, 12, 720, 10520.000000, 0.051880, 202775.636083,202768.000000, 1.000000, 2, 32.628163, 359438.328534, 359438.328534
Z3, 1, 12, 720, 20088.000000, 0.050495, 397821.566492,397816.000000, 1.000000, 2, 32.628163, 398447.514616, 398447.514616
Z3, 2, 12, 720, 10320.000000, 0.049676, 207746.195346,207744.000000, 1.000000, 2, 32.628163, 360432.440387, 360432.440387
Z3, 3, 12, 720, 12664.000000, 0.050508, 250732.557219,250728.000000, 1.000000, 2, 32.628163, 369029.712761, 369029.712761
Z3, 4, 12, 720, 15440.000000, 0.044166, 349590.182493,349584.000000, 1.000000, 2, 32.628163, 388801.237816, 388801.237816
Z3, 5, 12, 720, 7712.000000, 0.048532, 158905.464436,158904.000000, 1.000000, 2, 32.628163, 350664.294205, 350664.294205
Z3, 6, 12, 720, 10120.000000, 0.049782, 203286.328392,203280.000000, 1.000000, 2, 32.628163, 359540.466996, 359540.466996
Z3, 7, 12, 720, 7576.000000, 0.049498, 153056.689159,153056.000000, 1.000000, 2, 32.628163, 349494.539150, 349494.539150
Z3, 8, 12, 720, 6760.000000, 0.049629, 136210.683270,136208.000000, 1.000000, 2, 32.628163, 346125.337972, 346125.337972
Z3, 9, 12, 720, 7704.000000, 0.049697, 155019.417671,155016.000000, 1.000000, 2, 32.628163, 349887.084852, 349887.084852
Z3, 10, 12, 720, 24720.000000, 0.050001, 494390.112198,494384.000000, 1.000000, 2, 32.628163, 417761.223757, 417761.223757
Z3, 11, 12, 720, 60536.000000, 0.052760, 1147384.382108,1147384.000000, 1.000000, 2, 32.628163, 548360.077739, 548360.077739
Z3, 12, 12, 720, 65616.000000, 0.076977, 852410.460267,852408.000000, 1.000000, 2, 32.628163, 489365.293371, 489365.293371
Z3, 13, 12, 720, 38936.000000, 0.051558, 755188.331588,755184.000000, 1.000000, 2, 32.628163, 469920.867635, 469920.867635
Z3, 14, 12, 720, 87896.000000, 0.053673, 1637620.405045,1637616.000000, 1.000000, 2, 32.628163, 646407.282327, 646407.282327
Z3, 15, 12, 720, 78296.000000, 0.053471, 1464270.352154,1464264.000000, 1.000000, 2, 32.628163, 611737.271748, 611737.271748
Z3, 16, 12, 720, 45720.000000, 0.046414, 985047.614944,985040.000000, 1.000000, 2, 32.628163, 515892.724307, 515892.724307
Z3, 17, 12, 720, 82616.000000, 0.067524, 1223505.716486,1223504.000000, 1.000000, 2, 32.628163, 563584.344615, 563584.344615
Z3, 18, 12, 720, 109704.000000, 0.359334, 305298.134883,305296.000000, 1.000000, 2, 32.628163, 379942.828294, 379942.828294
Z3, 19, 12, 720, 58576.000000, 0.066809, 876768.100106,876768.000000, 1.000000, 2, 32.628163, 494236.821339, 494236.821339
Z3, 20, 12, 720, 65984.000000, 0.047279, 1395630.195224,1395624.000000, 1.000000, 2, 32.628163, 598009.240363, 598009.240363
Z3, 21, 12, 720, 75104.000000, 0.052151, 1440125.788575,1440120.000000, 1.000000, 2, 32.628163, 606908.359033, 606908.359033
Z3, 22, 12, 720, 96504.000000, 0.056731, 1701080.537977,1701080.000000, 1.000000, 2, 32.628163, 659099.308913, 659099.308913
Z3, 23, 12, 720, 42960.000000, 0.051378, 836155.552960,836152.000000, 1.000000, 2, 32.628163, 486114.311910, 486114.311910
Z3, 24, 12, 720, 68064.000000, 0.047047, 1446723.489277,1446720.000000, 1.000000, 2, 32.628163, 608227.899173, 608227.899173
Z3, 25, 12, 720, 50352.000000, 0.076959, 654270.455697,654264.000000, 1.000000, 2, 32.628163, 449737.292457, 449737.292457
Z3, 26, 12, 720, 31856.000000, 0.048364, 658671.739310,658664.000000, 1.000000, 2, 32.628163, 450617.549180, 450617.549180
Z3, 27, 12, 720, 130312.000000, 0.057768, 2255781.747680,2255776.000000, 1.000000, 2, 32.628163, 770039.550854, 770039.550854
Z3, 28, 12, 720, 138080.000000, 0.051661, 2672809.275856,2672808.000000, 1.000000, 2, 32.628163, 853445.056489, 853445.056489
Z3, 29, 12, 720, 62000.000000, 0.052838, 1173397.933306,1173392.000000, 1.000000, 2, 32.628163, 553562.787979, 553562.787979
Z3, 30, 12, 720, 21056.000000, 0.045488, 462891.311994,462888.000000, 1.000000, 2, 32.628163, 411461.463717, 411461.463717
Z3, 31, 12, 720, 21064.000000, 0.049741, 423473.593213,423472.000000, 1.000000, 2, 32.628163, 403577.919960, 403577.919960
Z3, 32, 12, 720, 16432.000000, 0.060772, 270387.678536,270384.000000, 1.000000, 2, 32.628163, 372960.737025, 372960.737025
Z3, 33, 12, 720, 26024.000000, 0.060254, 431904.935772,431904.000000, 1.000000, 2, 32.628163, 405264.188472, 405264.188472
Z3, 34, 12, 720, 25696.000000, 0.051577, 498206.564942,498200.000000, 1.000000, 2, 32.628163, 418524.514306, 418524.514306
Z3, 35, 12, 720, 13400.000000, 0.052474, 255364.561497,255360.000000, 1.000000, 2, 32.628163, 369956.113617, 369956.113617
Z3, 36, 12, 720, 31112.000000, 0.061536, 505590.223609,505584.000000, 1.000000, 2, 32.628163, 420001.246040, 420001.246040
Z3, 37, 12, 720, 34872.000000, 0.053410, 652911.439805,652904.000000, 1.000000, 2, 32.628163, 449465.489279, 449465.489279
Z3, 38, 12, 720, 18096.000000, 0.045215, 400221.165542,400216.000000, 1.000000, 2, 32.628163, 398927.434426, 398927.434426
Z1, 0, 13, 4K, 176832.000000, 0.070080, 2523287.671233, 2523280.000000, 1.000000, 2, 35.580003, 862957.113843, 862957.113843
Z2, 0, 13, 1080, 6624.000000, 0.064225, 103137.407552, 103136.000000, 1.000000, 2, 35.580003, 378927.061107, 378927.061107
Z2, 1, 13, 1080, 10224.000000, 0.058622, 174405.513289, 174400.000000, 1.000000, 2, 35.580003, 393180.682255, 393180.682255
Z2, 2, 13, 1080, 7792.000000, 0.057374, 135810.645937, 135808.000000, 1.000000, 2, 35.580003, 385461.708784, 385461.708784
Z2, 3, 13, 1080, 59024.000000, 0.102241, 577302.647666, 577296.000000, 1.000000, 2, 35.580003, 473760.109130, 473760.109130
Z2, 4, 13, 1080, 179528.000000, 0.066480, 2700481.347774, 2700480.000000, 1.000000, 2, 35.580003, 898395.849152, 898395.849152
Z2, 5, 13, 1080, 132528.000000, 0.058490, 2265823.217644, 2265816.000000, 1.000000, 2, 35.580003, 811464.223126, 811464.223126
Z2, 6, 13, 1080, 150536.000000, 0.083412, 1804728.336450, 1804728.000000, 1.000000, 2, 35.580003, 719245.246887, 719245.246887
Z2, 7, 13, 1080, 99712.000000, 0.087128, 1144431.181710, 1144424.000000, 1.000000, 2, 35.580003, 587185.815939, 587185.815939
Z3, 0, 13, 720, 6760.000000, 0.045714, 147875.924225,147872.000000, 1.000000, 2, 35.580003, 387874.764442, 387874.764442
Z3, 1, 13, 720, 10904.000000, 0.050880, 214308.176101,214304.000000, 1.000000, 2, 35.580003, 401161.214817, 401161.214817
Z3, 2, 13, 720, 9472.000000, 0.050253, 188486.259527,188480.000000, 1.000000, 2, 35.580003, 395996.831502, 395996.831502
Z3, 3, 13, 720, 6936.000000, 0.049846, 139148.577619,139144.000000, 1.000000, 2, 35.580003, 386129.295121, 386129.295121
Z3, 4, 13, 720, 9264.000000, 0.052260, 177267.508611,177264.000000, 1.000000, 2, 35.580003, 393753.081319, 393753.081319
Z3, 5, 13, 720, 12984.000000, 0.062324, 208330.659136,208328.000000, 1.000000, 2, 35.580003, 399965.711424, 399965.711424
Z3, 6, 13, 720, 12816.000000, 0.053355, 240202.417768,240200.000000, 1.000000, 2, 35.580003, 406340.063150, 406340.063150
Z3, 7, 13, 720, 12584.000000, 0.047672, 263970.464843,263968.000000, 1.000000, 2, 35.580003, 411093.672566, 411093.672566
Z3, 8, 13, 720, 12328.000000, 0.052489, 234868.258111,234864.000000, 1.000000, 2, 35.580003, 405273.231219, 405273.231219
Z3, 9, 13, 720, 7464.000000, 0.056541, 132010.399533,132008.000000, 1.000000, 2, 35.580003, 384701.659504, 384701.659504
Z3, 10, 13, 720, 23664.000000, 0.045538, 519653.915411,519648.000000, 1.000000, 2, 35.580003, 462230.362679, 462230.362679
Z3, 11, 13, 720, 63256.000000, 0.052987, 1193802.253383,1193800.000000, 1.000000, 2, 35.580003, 597060.030273, 597060.030273
Z3, 12, 13, 720, 85072.000000, 0.083068, 1024124.813406,1024120.000000, 1.000000, 2, 35.580003, 563124.542278, 563124.542278
Z3, 13, 13, 720, 43240.000000, 0.047569, 908995.354117,908992.000000, 1.000000, 2, 35.580003, 540098.650420, 540098.650420
Z3, 14, 13, 720, 91008.000000, 0.052458, 1734873.613176,1734872.000000, 1.000000, 2, 35.580003, 705274.302232, 705274.302232
Z3, 15, 13, 720, 81968.000000, 0.049084, 1669953.549018,1669952.000000, 1.000000, 2, 35.580003, 692290.289401, 692290.289401
Z3, 16, 13, 720, 55040.000000, 0.051647, 1065695.974597,1065688.000000, 1.000000, 2, 35.580003, 571438.774516, 571438.774516
Z3, 17, 13, 720, 123296.000000, 0.059251, 2080910.026835,2080904.000000, 1.000000, 2, 35.580003, 774481.584964, 774481.584964
Z3, 18, 13, 720, 114024.000000, 0.058333, 1954708.312619,1954704.000000, 1.000000, 2, 35.580003, 749241.242121, 749241.242121
Z3, 19, 13, 720, 61040.000000, 0.048035, 1270740.085354,1270736.000000, 1.000000, 2, 35.580003, 612447.596668, 612447.596668
Z3, 20, 13, 720, 97832.000000, 0.059067, 1656288.621396,1656288.000000, 1.000000, 2, 35.580003, 689557.303876, 689557.303876
Z3, 21, 13, 720, 27584.000000, 0.045237, 609766.341711,609760.000000, 1.000000, 2, 35.580003, 480252.847939, 480252.847939
Z3, 22, 13, 720, 75264.000000, 0.052692, 1428376.224095,1428376.000000, 1.000000, 2, 35.580003, 643974.824416, 643974.824416
Z3, 23, 13, 720, 70568.000000, 0.048789, 1446391.604665,1446384.000000, 1.000000, 2, 35.580003, 647577.900530, 647577.900530
Z3, 24, 13, 720, 38752.000000, 0.051165, 757392.748949,757392.000000, 1.000000, 2, 35.580003, 509778.129387, 509778.129387
Z3, 25, 13, 720, 52320.000000, 0.052156, 1003144.412915,1003144.000000, 1.000000, 2, 35.580003, 558928.462180, 558928.462180
Z3, 26, 13, 720, 33624.000000, 0.052052, 645969.415200,645968.000000, 1.000000, 2, 35.580003, 487493.462637, 487493.462637
Z3, 27, 13, 720, 27480.000000, 0.051361, 535036.311598,535032.000000, 1.000000, 2, 35.580003, 465306.841917, 465306.841917
Z3, 28, 13, 720, 89960.000000, 0.051464, 1748018.032022,1748016.000000, 1.000000, 2, 35.580003, 707903.186001, 707903.186001
Z3, 29, 13, 720, 92904.000000, 0.065648, 1415184.011699,1415184.000000, 1.000000, 2, 35.580003, 641336.381937, 641336.381937
Z3, 30, 13, 720, 14976.000000, 0.064655, 231629.417678,231624.000000, 1.000000, 2, 35.580003, 404625.463133, 404625.463133
Z3, 31, 13, 720, 23952.000000, 1.122305, 21341.792115,21336.000000, 1.000000, 2, 35.580003, 362567.938020, 362567.938020
Z3, 32, 13, 720, 23392.000000, 0.060365, 387509.318314,387504.000000, 1.000000, 2, 35.580003, 435801.443260, 435801.443260
Z3, 33, 13, 720, 14040.000000, 0.050441, 278344.997125,278344.000000, 1.000000, 2, 35.580003, 413968.579022, 413968.579022
Z3, 34, 13, 720, 20008.000000, 0.061338, 326192.572304,326192.000000, 1.000000, 2, 35.580003, 423538.094058, 423538.094058
Z3, 35, 13, 720, 15848.000000, 0.056317, 281407.035176,281400.000000, 1.000000, 2, 35.580003, 414580.986632, 414580.986632
Z3, 36, 13, 720, 11128.000000, 0.043855, 253745.297001,253744.000000, 1.000000, 2, 35.580003, 409048.638997, 409048.638997
Z3, 37, 13, 720, 24496.000000, 0.049704, 492837.598584,492832.000000, 1.000000, 2, 35.580003, 456867.099314, 456867.099314
Z3, 38, 13, 720, 30208.000000, 0.050035, 603737.383831,603736.000000, 1.000000, 2, 35.580003, 479047.056363, 479047.056363
Z1, 0, 14, 4K, 6624.000000, 0.049153, 134762.883242, 134760.000000, 1.000000, 2, 39.397539, 421825.662448, 421825.662448
Z2, 0, 14, 1080, 10136.000000, 0.168829, 60037.078938, 60032.000000, 1.000000, 2, 39.397539, 406880.501587, 406880.501587
Z2, 1, 14, 1080, 20536.000000, 0.091653, 224062.496590, 224056.000000, 1.000000, 2, 39.397539, 439685.585117, 439685.585117
Z2, 2, 14, 1080, 16608.000000, 0.066521, 249665.519159, 249664.000000, 1.000000, 2, 39.397539, 444806.189631, 444806.189631
Z2, 3, 14, 1080, 20232.000000, 0.051724, 391153.043075, 391152.000000, 1.000000, 2, 39.397539, 473103.694414, 473103.694414
Z2, 4, 14, 1080, 101128.000000, 0.087227, 1159365.792702, 1159360.000000, 1.000000, 2, 39.397539, 626746.244340, 626746.244340
Z2, 5, 14, 1080, 133272.000000, 0.065340, 2039669.421488, 2039664.000000, 1.000000, 2, 39.397539, 802806.970097, 802806.970097
Z2, 6, 14, 1080, 18272.000000, 0.060211, 303466.144060, 303464.000000, 1.000000, 2, 39.397539, 455566.314611, 455566.314611
Z2, 7, 14, 1080, 41304.000000, 0.059028, 699735.718642, 699728.000000, 1.000000, 2, 39.397539, 534820.229528, 534820.229528
Z3, 0, 14, 720, 13232.000000, 0.049688, 266301.722750,266296.000000, 1.000000, 2, 39.397539, 448133.430349, 448133.430349
Z3, 1, 14, 720, 14024.000000, 0.048948, 286508.131078,286504.000000, 1.000000, 2, 39.397539, 452174.712015, 452174.712015
Z3, 2, 14, 720, 8360.000000, 0.064301, 130013.530116,130008.000000, 1.000000, 2, 39.397539, 420875.791822, 420875.791822
Z3, 3, 14, 720, 11472.000000, 0.333743, 34373.754656,34368.000000, 1.000000, 2, 39.397539, 401747.836730, 401747.836730
Z3, 4, 14, 720, 15976.000000, 0.066371, 240707.537931,240704.000000, 1.000000, 2, 39.397539, 443014.593385, 443014.593385
Z3, 5, 14, 720, 8368.000000, 0.044567, 187762.245608,187760.000000, 1.000000, 2, 39.397539, 432425.534921, 432425.534921
Z3, 6, 14, 720, 23112.000000, 0.049820, 463910.076275,463904.000000, 1.000000, 2, 39.397539, 487655.101054, 487655.101054
Z3, 7, 14, 720, 43656.000000, 0.049787, 876855.404021,876848.000000, 1.000000, 2, 39.397539, 570244.166603, 570244.166603
Z3, 8, 14, 720, 25448.000000, 0.049156, 517698.754984,517696.000000, 1.000000, 2, 39.397539, 498412.836796, 498412.836796
Z3, 9, 14, 720, 63248.000000, 0.079017, 800435.349355,800432.000000, 1.000000, 2, 39.397539, 554960.155670, 554960.155670
Z3, 10, 14, 720, 80304.000000, 0.052664, 1524836.700592,1524832.000000, 1.000000, 2, 39.397539, 699840.425918, 699840.425918
Z3, 11, 14, 720, 42208.000000, 0.049684, 849529.023428,849528.000000, 1.000000, 2, 39.397539, 564778.890485, 564778.890485
Z3, 12, 14, 720, 85056.000000, 0.051627, 1647510.023825,1647504.000000, 1.000000, 2, 39.397539, 724375.090564, 724375.090564
Z3, 13, 14, 720, 80808.000000, 0.051736, 1561929.797433,1561928.000000, 1.000000, 2, 39.397539, 707259.045286, 707259.045286
Z3, 14, 14, 720, 65568.000000, 0.046035, 1424307.592050,1424304.000000, 1.000000, 2, 39.397539, 679734.604209, 679734.604209
Z3, 15, 14, 720, 112040.000000, 0.056387, 1986982.815188,1986976.000000, 1.000000, 2, 39.397539, 792269.648837, 792269.648837
Z3, 16, 14, 720, 106192.000000, 0.055427, 1915889.367998,1915888.000000, 1.000000, 2, 39.397539, 778050.959399, 778050.959399
Z3, 17, 14, 720, 67024.000000, 0.051295, 1306638.073886,1306632.000000, 1.000000, 2, 39.397539, 656200.700577, 656200.700577
