Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z3, 12, 8, 4K, 166216.000000, 0.004840, 34342148.760331, 34342144.000000, 5.608957, 6, 2.391144, 28751335.763674, 28751335.763674
Z3, 13, 8, 4K, 164352.000000, 0.005238, 31376861.397480, 31376856.000000, 5.608957, 6, 2.391144, 28158278.291104, 28158278.291104
Z3, 14, 8, 4K, 161000.000000, 0.005207, 30919915.498368, 30919912.000000, 5.608957, 6, 2.391144, 28066889.111282, 28066889.111282
Z3, 15, 8, 4K, 192264.000000, 0.005894, 32620291.822192, 32620288.000000, 5.608957, 6, 2.391144, 28406964.376047, 28406964.376047
Z3, 16, 8, 4K, 197944.000000, 0.005260, 37631939.163498, 37631936.000000, 5.608957, 6, 2.391144, 29409293.844308, 29409293.844308
Z3, 17, 8, 4K, 198168.000000, 0.005167, 38352622.411457, 38352616.000000, 5.608957, 6, 2.391144, 29553430.493900, 29553430.493900
Z3, 18, 8, 4K, 217736.000000, 0.005562, 39147069.399497, 39147064.000000, 5.608957, 6, 2.391144, 29712319.891507, 29712319.891507
Z3, 19, 8, 4K, 204104.000000, 0.005290, 38582986.767486, 38582984.000000, 5.608957, 6, 2.391144, 29599503.365105, 29599503.365105
Z3, 20, 8, 4K, 210864.000000, 0.005431, 38825998.895231, 38825992.000000, 5.608957, 6, 2.391144, 29648105.790654, 29648105.790654
Z3, 21, 8, 4K, 195864.000000, 0.005113, 38307060.434187, 38307056.000000, 5.608957, 6, 2.391144, 29544318.098446, 29544318.098446
Z3, 22, 8, 4K, 161144.000000, 0.004603, 35008472.735173, 35008472.000000, 5.608957, 6, 2.391144, 28884600.558643, 28884600.558643
Z3, 23, 8, 4K, 165608.000000, 0.005309, 31193821.812017, 31193816.000000, 5.608957, 6, 2.391144, 28121670.374012, 28121670.374012
Z3, 24, 8, 4K, 184080.000000, 0.005948, 30948217.888366, 30948216.000000, 5.608957, 6, 2.391144, 28072549.589281, 28072549.589281
Z3, 25, 8, 4K, 195296.000000, 0.005402, 36152536.097742, 36152536.000000, 5.608957, 6, 2.391144, 29113413.231156, 29113413.231156
Z3, 26, 8, 4K, 201536.000000, 0.005323, 37861356.377982, 37861352.000000, 5.608957, 6, 2.391144, 29455177.287205, 29455177.287205
Z3, 27, 8, 4K, 251840.000000, 0.006192, 40671834.625323, 40671832.000000, 5.608957, 6, 2.391144, 30017272.936673, 30017272.936673
Z3, 28, 8, 4K, 222088.000000, 0.005665, 39203530.450132, 39203528.000000, 5.608957, 6, 2.391144, 29723612.101635, 29723612.101635
Z3, 29, 8, 4K, 189952.000000, 0.007920, 23983838.383838, 23983832.000000, 5.608957, 6, 2.391144, 26679673.688376, 26679673.688376
Z3, 30, 8, 4K, 231664.000000, 0.008031, 28846220.894036, 28846216.000000, 5.608957, 6, 2.391144, 27652150.190415, 27652150.190415
Z3, 31, 8, 4K, 206952.000000, 0.005497, 37648171.730035, 37648168.000000, 5.608957, 6, 2.391144, 29412540.357615, 29412540.357615
Z3, 32, 8, 4K, 193392.000000, 0.005065, 38182033.563672, 38182032.000000, 5.608957, 6, 2.391144, 29519312.724343, 29519312.724343
Z3, 33, 8, 4K, 171808.000000, 0.004724, 36369178.662151, 36369176.000000, 5.608957, 6, 2.391144, 29156741.744038, 29156741.744038
Z3, 34, 8, 4K, 173360.000000, 0.008383, 20679947.512824, 20679944.000000, 5.608957, 6, 2.391144, 26018895.514173, 26018895.514173
Z3, 35, 8, 4K, 201216.000000, 0.005208, 38635944.700461, 38635944.000000, 5.608957, 6, 2.391144, 29610094.951700, 29610094.951700
Z3, 36, 8, 4K, 220368.000000, 0.005671, 38858755.069653, 38858752.000000, 5.608957, 6, 2.391144, 29654657.025539, 29654657.025539
Z3, 37, 8, 4K, 210576.000000, 0.005450, 38637798.165138, 38637792.000000, 5.608957, 6, 2.391144, 29610465.644636, 29610465.644636
Z3, 38, 8, 4K, 219416.000000, 0.005823, 37680920.487721, 37680920.000000, 5.608957, 6, 2.391144, 29419090.109152, 29419090.109152
Z1, 0, 9, 4K, 1249232.000000, 0.037229, 33555346.638373, 33555344.000000, 5.309799, 6, 2.690302, 30773865.378418, 30773865.378418
Z2, 0, 9, 4K, 6624.000000, 0.012852, 515406.162465, 515400.000000, 5.309799, 6, 2.690302, 24165877.283237, 24165877.283237
Z2, 1, 9, 4K, 1349120.000000, 0.028041, 48112406.832852, 48112400.000000, 5.309799, 6, 2.690302, 33685277.417314, 33685277.417314
Z2, 2, 9, 4K, 1362992.000000, 0.028179, 48369069.164981, 48369064.000000, 5.309799, 6, 2.690302, 33736609.883740, 33736609.883740
Z2, 3, 9, 4K, 1590152.000000, 0.032790, 48495028.972248, 48495024.000000, 5.309799, 6, 2.690302, 33761801.845193, 33761801.845193
Z2, 4, 9, 4K, 1314832.000000, 0.027644, 47563015.482564, 47563008.000000, 5.309799, 6, 2.690302, 33575399.147256, 33575399.147256
Z2, 5, 9, 4K, 1182048.000000, 0.025222, 46865752.121164, 46865752.000000, 5.309799, 6, 2.690302, 33435946.474976, 33435946.474976
Z2, 6, 9, 4K, 925048.000000, 0.019609, 47174664.694783, 47174664.000000, 5.309799, 6, 2.690302, 33497728.989700, 33497728.989700
Z2, 7, 9, 4K, 987448.000000, 0.021113, 46769667.977076, 46769664.000000, 5.309799, 6, 2.690302, 33416729.646159, 33416729.646159
Z3, 0, 9, 4K, 1608832.000000, 0.046585, 34535408.393260, 34535408.000000, 5.309799, 6, 2.690302, 30969877.729395, 30969877.729395
Z3, 1, 9, 4K, 1700296.000000, 0.034644, 49079090.174345, 49079088.000000, 5.309799, 6, 2.690302, 33878614.085612, 33878614.085612
Z3, 2, 9, 4K, 1781736.000000, 0.036897, 48289454.427189, 48289448.000000, 5.309799, 6, 2.690302, 33720686.936181, 33720686.936181
Z3, 3, 9, 4K, 1263184.000000, 0.068335, 18485168.654423, 18485168.000000, 5.309799, 6, 2.690302, 27759829.781628, 27759829.781628
Z3, 4, 9, 4K, 993272.000000, 0.055127, 18017885.972391, 18017880.000000, 5.309799, 6, 2.690302, 27666373.245222, 27666373.245222
Z3, 5, 9, 4K, 1162528.000000, 0.065317, 17798245.479737, 17798240.000000, 5.309799, 6, 2.690302, 27622445.146691, 27622445.146691
Z3, 6, 9, 4K, 1326640.000000, 0.072228, 18367392.147090, 18367392.000000, 5.309799, 6, 2.690302, 27736274.480161, 27736274.480161
Z3, 7, 9, 4K, 1318856.000000, 0.073220, 18012237.093690, 18012232.000000, 5.309799, 6, 2.690302, 27665243.469482, 27665243.469482
Z3, 8, 9, 4K, 1632568.000000, 0.089558, 18229169.923402, 18229168.000000, 5.309799, 6, 2.690302, 27708630.035424, 27708630.035424
Z3, 9, 9, 4K, 1809648.000000, 0.095403, 18968460.111317, 18968456.000000, 5.309799, 6, 2.690302, 27856488.073007, 27856488.073007
Z3, 10, 9, 4K, 1836824.000000, 0.100008, 18366770.658347, 18366768.000000, 5.309799, 6, 2.690302, 27736150.182413, 27736150.182413
Z3, 11, 9, 4K, 1761840.000000, 0.094321, 18679191.272357, 18679184.000000, 5.309799, 6, 2.690302, 27798634.305215, 27798634.305215
Z3, 12, 9, 4K, 1375824.000000, 0.072708, 18922594.487539, 18922592.000000, 5.309799, 6, 2.690302, 27847314.948251, 27847314.948251
Z3, 13, 9, 4K, 1108704.000000, 0.065945, 16812555.917810, 16812552.000000, 5.309799, 6, 2.690302, 27425307.234306, 27425307.234306
Z3, 14, 9, 4K, 1280376.000000, 0.069200, 18502543.352601, 18502536.000000, 5.309799, 6, 2.690302, 27763304.721264, 27763304.721264
Z3, 15, 9, 4K, 1351424.000000, 0.074374, 18170651.033963, 18170648.000000, 5.309799, 6, 2.690302, 27696926.257536, 27696926.257536
Z3, 16, 9, 4K, 1297600.000000, 0.107366, 12085762.718179, 12085760.000000, 5.309799, 6, 2.690302, 26479948.594379, 26479948.594379
Z3, 17, 9, 4K, 1766040.000000, 0.090955, 19416634.599527, 19416632.000000, 5.309799, 6, 2.690302, 27946122.970649, 27946122.970649
Z3, 18, 9, 4K, 1603552.000000, 0.080703, 19869794.183612, 19869792.000000, 5.309799, 6, 2.690302, 28036754.887466, 28036754.887466
Z3, 19, 9, 4K, 1293512.000000, 0.071067, 18201302.995765, 18201296.000000, 5.309799, 6, 2.690302, 27703056.649896, 27703056.649896
Z3, 20, 9, 4K, 1307440.000000, 0.067481, 19374935.166936, 19374928.000000, 5.309799, 6, 2.690302, 27937783.084131, 27937783.084131
Z3, 21, 9, 4K, 1306816.000000, 0.065693, 19892773.963740, 19892768.000000, 5.309799, 6, 2.690302, 28041350.843492, 28041350.843492
Z3, 22, 9, 4K, 1146640.000000, 0.058789, 19504329.041147, 19504328.000000, 5.309799, 6, 2.690302, 27963661.858973, 27963661.858973
Z3, 23, 9, 4K, 930136.000000, 0.049984, 18608674.775928, 18608672.000000, 5.309799, 6, 2.690302, 27784531.005929, 27784531.005929
Z3, 24, 9, 4K, 1014808.000000, 0.053191, 19078565.922806, 19078560.000000, 5.309799, 6, 2.690302, 27878509.235305, 27878509.235305
Z3, 25, 9, 4K, 1052656.000000, 0.056265, 18708895.405670, 18708888.000000, 5.309799, 6, 2.690302, 27804575.131877, 27804575.131877
Z3, 26, 9, 4K, 971120.000000, 0.049206, 19735804.576678, 19735800.000000, 5.309799, 6, 2.690302, 28009956.966079, 28009956.966079
Z3, 27, 9, 4K, 1144320.000000, 0.060381, 18951656.978189, 18951656.000000, 5.309799, 6, 2.690302, 27853127.446381, 27853127.446381
Z3, 28, 9, 4K, 1060288.000000, 0.055390, 19142227.838960, 19142224.000000, 5.309799, 6, 2.690302, 27891241.618536, 27891241.618536
Z3, 29, 9, 4K, 996808.000000, 0.050633, 19686923.547884, 19686920.000000, 5.309799, 6, 2.690302, 28000180.760320, 28000180.760320
Z3, 30, 9, 4K, 1255872.000000, 0.065996, 19029516.940421, 19029512.000000, 5.309799, 6, 2.690302, 27868699.438828, 27868699.438828
Z3, 31, 9, 4K, 1337768.000000, 0.068269, 19595541.168026, 19595536.000000, 5.309799, 6, 2.690302, 27981904.284349, 27981904.284349
Z3, 32, 9, 4K, 1316848.000000, 0.214604, 6136176.399322, 6136176.000000, 5.309799, 6, 2.690302, 25290031.330608, 25290031.330608
Z3, 33, 9, 4K, 1183320.000000, 0.060541, 19545762.375911, 19545760.000000, 5.309799, 6, 2.690302, 27971948.525926, 27971948.525926
Z3, 34, 9, 4K, 942312.000000, 0.051302, 18367938.871779, 18367936.000000, 5.309799, 6, 2.690302, 27736383.825099, 27736383.825099
Z3, 35, 9, 4K, 990888.000000, 0.052931, 18720371.804802, 18720368.000000, 5.309799, 6, 2.690302, 27806870.411704, 27806870.411704
Z3, 36, 9, 4K, 1078552.000000, 0.056198, 19191999.715292, 19191992.000000, 5.309799, 6, 2.690302, 27901195.993802, 27901195.993802
Z3, 37, 9, 4K, 1064952.000000, 0.056972, 18692550.726673, 18692544.000000, 5.309799, 6, 2.690302, 27801306.196078, 27801306.196078
Z3, 38, 9, 4K, 1001504.000000, 0.052296, 19150680.740401, 19150680.000000, 5.309799, 6, 2.690302, 27892932.198824, 27892932.198824
Z1, 0, 10, 4K, 45680.000000, 0.034191, 1336024.099909, 1336024.000000, 2.362874, 6, 6.637227, 22167881.278148, 22167881.278148
Z2, 0, 10, 4K, 6624.000000, 0.031507, 210238.994509, 210232.000000, 2.362874, 6, 6.637227, 21942724.257068, 21942724.257068
Z2, 1, 10, 4K, 46464.000000, 0.008429, 5512397.674695, 5512392.000000, 2.362874, 6, 6.637227, 23003155.993105, 23003155.993105
Z2, 2, 10, 4K, 34880.000000, 0.007989, 4366003.254475, 4366000.000000, 2.362874, 6, 6.637227, 22773877.109061, 22773877.109061
Z2, 3, 10, 4K, 50032.000000, 0.008260, 6057142.857143, 6057136.000000, 2.362874, 6, 6.637227, 23112105.029595, 23112105.029595
Z2, 4, 10, 4K, 48640.000000, 0.008107, 5999753.299618, 5999752.000000, 2.362874, 6, 6.637227, 23100627.118090, 23100627.118090
Z2, 5, 10, 4K, 44384.000000, 0.008243, 5384447.409924, 5384440.000000, 2.362874, 6, 6.637227, 22977565.940151, 22977565.940151
Z2, 6, 10, 4K, 48808.000000, 0.008461, 5768585.273608, 5768584.000000, 2.362874, 6, 6.637227, 23054393.512888, 23054393.512888
Z2, 7, 10, 4K, 46800.000000, 0.008238, 5680990.531682, 5680984.000000, 2.362874, 6, 6.637227, 23036874.564503, 23036874.564503
Z3, 0, 10, 4K, 44136.000000, 0.038024, 1160740.584894, 1160736.000000, 2.362874, 6, 6.637227, 22132824.575145, 22132824.575145
Z3, 1, 10, 4K, 56128.000000, 0.008551, 6563910.653725, 6563904.000000, 2.362874, 6, 6.637227, 23213458.588911, 23213458.588911
Z3, 2, 10, 4K, 54040.000000, 0.008321, 6494411.729359, 6494408.000000, 2.362874, 6, 6.637227, 23199558.804038, 23199558.804038
Z3, 3, 10, 4K, 38280.000000, 0.008029, 4767717.025782, 4767712.000000, 2.362874, 6, 6.637227, 22854219.863323, 22854219.863323
Z3, 4, 10, 4K, 34568.000000, 0.008025, 4307538.940810, 4307536.000000, 2.362874, 6, 6.637227, 22762184.246328, 22762184.246328
Z3, 5, 10, 4K, 35424.000000, 0.007947, 4457531.143828, 4457528.000000, 2.362874, 6, 6.637227, 22792182.686932, 22792182.686932
Z3, 6, 10, 4K, 35128.000000, 0.007809, 4498399.282879, 4498392.000000, 2.362874, 6, 6.637227, 22800356.314742, 22800356.314742
Z3, 7, 10, 4K, 34664.000000, 0.008021, 4321655.653908, 4321648.000000, 2.362874, 6, 6.637227, 22765007.588948, 22765007.588948
Z3, 8, 10, 4K, 35256.000000, 0.008081, 4362826.382873, 4362824.000000, 2.362874, 6, 6.637227, 22773241.734741, 22773241.734741
Z3, 9, 10, 4K, 41568.000000, 0.008081, 5143917.831951, 5143912.000000, 2.362874, 6, 6.637227, 22929460.024557, 22929460.024557
Z3, 10, 10, 4K, 55600.000000, 0.008350, 6658682.634731, 6658680.000000, 2.362874, 6, 6.637227, 23232412.985112, 23232412.985112
Z3, 11, 10, 4K, 61024.000000, 0.008788, 6944014.565316, 6944008.000000, 2.362874, 6, 6.637227, 23289479.371230, 23289479.371230
Z3, 12, 10, 4K, 65848.000000, 0.008851, 7439611.343351, 7439608.000000, 2.362874, 6, 6.637227, 23388598.726837, 23388598.726837
Z3, 13, 10, 4K, 62536.000000, 0.008628, 7248029.670839, 7248024.000000, 2.362874, 6, 6.637227, 23350282.392334, 23350282.392334
Z3, 14, 10, 4K, 44768.000000, 0.008100, 5526913.580247, 5526912.000000, 2.362874, 6, 6.637227, 23006059.174216, 23006059.174216
Z3, 15, 10, 4K, 42504.000000, 0.008080, 5260396.039604, 5260392.000000, 2.362874, 6, 6.637227, 22952755.666087, 22952755.666087
Z3, 16, 10, 4K, 39032.000000, 0.007925, 4925173.501577, 4925168.000000, 2.362874, 6, 6.637227, 22885711.158482, 22885711.158482
Z3, 17, 10, 4K, 42624.000000, 0.007978, 5342692.404111, 5342688.000000, 2.362874, 6, 6.637227, 22969214.938989, 22969214.938989
Z3, 18, 10, 4K, 42760.000000, 0.008123, 5264065.000616, 5264064.000000, 2.362874, 6, 6.637227, 22953489.458289, 22953489.458289
Z3, 19, 10, 4K, 47552.000000, 0.008164, 5824595.786379, 5824592.000000, 2.362874, 6, 6.637227, 23065595.615442, 23065595.615442
Z3, 20, 10, 4K, 44008.000000, 0.008123, 5417702.819155, 5417696.000000, 2.362874, 6, 6.637227, 22984217.021997, 22984217.021997
Z3, 21, 10, 4K, 60216.000000, 0.008726, 6900756.360303, 6900752.000000, 2.362874, 6, 6.637227, 23280827.730227, 23280827.730227
Z3, 22, 10, 4K, 59248.000000, 0.008444, 7016579.819991, 7016576.000000, 2.362874, 6, 6.637227, 23303992.422164, 23303992.422164
Z3, 23, 10, 4K, 52104.000000, 0.008359, 6233281.493002, 6233280.000000, 2.362874, 6, 6.637227, 23147332.756767, 23147332.756767
Z3, 24, 10, 4K, 42616.000000, 0.008011, 5319685.432530, 5319680.000000, 2.362874, 6, 6.637227, 22964613.544672, 22964613.544672
Z3, 25, 10, 4K, 37784.000000, 0.007847, 4815088.568880, 4815088.000000, 2.362874, 6, 6.637227, 22863694.171942, 22863694.171942
Z3, 26, 10, 4K, 37520.000000, 0.008025, 4675389.408100, 4675384.000000, 2.362874, 6, 6.637227, 22835754.339786, 22835754.339786
Z3, 27, 10, 4K, 40656.000000, 0.008065, 5041041.537508, 5041040.000000, 2.362874, 6, 6.637227, 22908884.765668, 22908884.765668
Z3, 28, 10, 4K, 41672.000000, 0.009350, 4456898.395722, 4456896.000000, 2.362874, 6, 6.637227, 22792056.137311, 22792056.137311
Z3, 29, 10, 4K, 44952.000000, 0.008582, 5237939.874155, 5237936.000000, 2.362874, 6, 6.637227, 22948264.432997, 22948264.432997
Z3, 30, 10, 4K, 70664.000000, 0.008458, 8354693.781036, 8354688.000000, 2.362874, 6, 6.637227, 23571615.214373, 23571615.214373
Z3, 31, 10, 4K, 71152.000000, 0.008292, 8580800.771828, 8580800.000000, 2.362874, 6, 6.637227, 23616836.612532, 23616836.612532
Z3, 32, 10, 4K, 55704.000000, 0.010967, 5079237.713139, 5079232.000000, 2.362874, 6, 6.637227, 22916524.000794, 22916524.000794
Z3, 33, 10, 4K, 43184.000000, 0.008052, 5363139.592648, 5363136.000000, 2.362874, 6, 6.637227, 22973304.376696, 22973304.376696
Z3, 34, 10, 4K, 40568.000000, 0.007966, 5092643.735877, 5092640.000000, 2.362874, 6, 6.637227, 22919205.205342, 22919205.205342
Z3, 35, 10, 4K, 38128.000000, 0.007946, 4798389.126605, 4798384.000000, 2.362874, 6, 6.637227, 22860354.283487, 22860354.283487
Z3, 36, 10, 4K, 35152.000000, 0.007705, 4562232.316677, 4562232.000000, 2.362874, 6, 6.637227, 22813122.921502, 22813122.921502
Z3, 37, 10, 4K, 37496.000000, 0.007841, 4782043.106747, 4782040.000000, 2.362874, 6, 6.637227, 22857085.079516, 22857085.079516
Z3, 38, 10, 4K, 41560.000000, 0.007989, 5202152.960320, 5202152.000000, 2.362874, 6, 6.637227, 22941107.050230, 22941107.050230
Z1, 0, 11, 4K, 44384.000000, 0.036522, 1215267.509994, 1215264.000000, 2.882418, 6, 7.117683, 17456730.746614, 17456730.746614
Z2, 0, 11, 4K, 6624.000000, 0.035905, 184486.840273, 184480.000000, 2.882418, 6, 7.117683, 17250574.612669, 17250574.612669
Z2, 1, 11, 4K, 48184.000000, 0.008176, 5893346.379648, 5893344.000000, 2.882418, 6, 7.117683, 18392346.520544, 18392346.520544
Z2, 2, 11, 4K, 42824.000000, 0.007968, 5374497.991968, 5374496.000000, 2.882418, 6, 7.117683, 18288576.843008, 18288576.843008
Z2, 3, 11, 4K, 52528.000000, 0.008155, 6441201.716738, 6441200.000000, 2.882418, 6, 7.117683, 18501917.587963, 18501917.587963
Z2, 4, 11, 4K, 49976.000000, 0.008209, 6087952.247533, 6087952.000000, 2.882418, 6, 7.117683, 18431267.694122, 18431267.694122
Z2, 5, 11, 4K, 40912.000000, 0.008031, 5094259.743494, 5094256.000000, 2.882418, 6, 7.117683, 18232529.193314, 18232529.193314
Z2, 6, 11, 4K, 50272.000000, 0.008232, 6106899.902818, 6106896.000000, 2.882418, 6, 7.117683, 18435057.225179, 18435057.225179
Z2, 7, 11, 4K, 39056.000000, 0.031491, 1240227.366549, 1240224.000000, 2.882418, 6, 7.117683, 17461722.717925, 17461722.717925
Z3, 0, 11, 4K, 69240.000000, 0.036552, 1894287.590282, 1894280.000000, 2.882418, 6, 7.117683, 17592534.762671, 17592534.762671
Z3, 1, 11, 4K, 79472.000000, 0.008734, 9099152.736432, 9099152.000000, 2.882418, 6, 7.117683, 19033507.791901, 19033507.791901
Z3, 2, 11, 4K, 75552.000000, 0.009070, 8329878.721058, 8329872.000000, 2.882418, 6, 7.117683, 18879652.988827, 18879652.988827
Z3, 3, 11, 4K, 54088.000000, 0.008492, 6369288.742346, 6369288.000000, 2.882418, 6, 7.117683, 18487534.993084, 18487534.993084
Z3, 4, 11, 4K, 46000.000000, 0.008139, 5651799.975427, 5651792.000000, 2.882418, 6, 7.117683, 18344037.239700, 18344037.239700
Z3, 5, 11, 4K, 39288.000000, 0.008245, 4765069.739236, 4765064.000000, 2.882418, 6, 7.117683, 18166691.192462, 18166691.192462
Z3, 6, 11, 4K, 34336.000000, 0.008064, 4257936.507937, 4257936.000000, 2.882418, 6, 7.117683, 18065264.546202, 18065264.546202
Z3, 7, 11, 4K, 39208.000000, 0.008082, 4851274.437021, 4851272.000000, 2.882418, 6, 7.117683, 18183932.132019, 18183932.132019
Z3, 8, 11, 4K, 40520.000000, 0.008116, 4992607.195663, 4992600.000000, 2.882418, 6, 7.117683, 18212198.683747, 18212198.683747
Z3, 9, 11, 4K, 40528.000000, 0.008082, 5014600.346449, 5014600.000000, 2.882418, 6, 7.117683, 18216597.313905, 18216597.313905
Z3, 10, 11, 4K, 51320.000000, 0.008395, 6113162.596784, 6113160.000000, 2.882418, 6, 7.117683, 18436309.763972, 18436309.763972
Z3, 11, 11, 4K, 72424.000000, 0.009118, 7942969.949550, 7942968.000000, 2.882418, 6, 7.117683, 18802271.234525, 18802271.234525
Z3, 12, 11, 4K, 89688.000000, 0.009944, 9019308.125503, 9019304.000000, 2.882418, 6, 7.117683, 19017538.869715, 19017538.869715
Z3, 13, 11, 4K, 75800.000000, 0.009062, 8364599.426175, 8364592.000000, 2.882418, 6, 7.117683, 18886597.129850, 18886597.129850
Z3, 14, 11, 4K, 52752.000000, 0.009730, 5421582.733813, 5421576.000000, 2.882418, 6, 7.117683, 18297993.791377, 18297993.791377
Z3, 15, 11, 4K, 43208.000000, 0.008943, 4831488.314883, 4831488.000000, 2.882418, 6, 7.117683, 18179974.907592, 18179974.907592
Z3, 16, 11, 4K, 43240.000000, 0.007679, 5630941.528845, 5630936.000000, 2.882418, 6, 7.117683, 18339865.550384, 18339865.550384
Z3, 17, 11, 4K, 39080.000000, 0.007501, 5209972.003733, 5209968.000000, 2.882418, 6, 7.117683, 18255671.645361, 18255671.645361
Z3, 18, 11, 4K, 55512.000000, 0.008353, 6645756.015803, 6645752.000000, 2.882418, 6, 7.117683, 18542828.447775, 18542828.447775
Z3, 19, 11, 4K, 51536.000000, 0.008717, 5912125.731330, 5912120.000000, 2.882418, 6, 7.117683, 18396102.390881, 18396102.390881
Z3, 20, 11, 4K, 51360.000000, 0.008261, 6217164.992132, 6217160.000000, 2.882418, 6, 7.117683, 18457110.243041, 18457110.243041
Z3, 21, 11, 4K, 55864.000000, 0.008727, 6401283.373439, 6401280.000000, 2.882418, 6, 7.117683, 18493933.919303, 18493933.919303
Z3, 22, 11, 4K, 74112.000000, 0.011896, 6229993.275050, 6229992.000000, 2.882418, 6, 7.117683, 18459675.899625, 18459675.899625
Z3, 23, 11, 4K, 55096.000000, 0.008362, 6588854.341067, 6588848.000000, 2.882418, 6, 7.117683, 18531448.112828, 18531448.112828
Z3, 24, 11, 4K, 39480.000000, 0.008006, 4931301.523857, 4931296.000000, 2.882418, 6, 7.117683, 18199937.549386, 18199937.549386
Z3, 25, 11, 4K, 36496.000000, 0.007975, 4576300.940439, 4576296.000000, 2.882418, 6, 7.117683, 18128937.432703, 18128937.432703
Z3, 26, 11, 4K, 33896.000000, 0.007794, 4348986.399795, 4348984.000000, 2.882418, 6, 7.117683, 18083474.524574, 18083474.524574
Z3, 27, 11, 4K, 39544.000000, 0.007996, 4945472.736368, 4945472.000000, 2.882418, 6, 7.117683, 18202771.791889, 18202771.791889
Z3, 28, 11, 4K, 44576.000000, 0.008172, 5454723.445913, 5454720.000000, 2.882418, 6, 7.117683, 18304621.933797, 18304621.933797
Z3, 29, 11, 4K, 37888.000000, 0.007950, 4765786.163522, 4765784.000000, 2.882418, 6, 7.117683, 18166834.477319, 18166834.477319
Z3, 30, 11, 4K, 65232.000000, 0.008555, 7625014.611338, 7625008.000000, 2.882418, 6, 7.117683, 18738680.166883, 18738680.166883
Z3, 31, 11, 4K, 67696.000000, 0.008934, 7577344.974256, 7577344.000000, 2.882418, 6, 7.117683, 18729146.239466, 18729146.239466
Z3, 32, 11, 4K, 51168.000000, 0.008460, 6048226.950355, 6048224.000000, 2.882418, 6, 7.117683, 18423322.634686, 18423322.634686
Z3, 33, 11, 4K, 38064.000000, 0.008142, 4675018.422992, 4675016.000000, 2.882418, 6, 7.117683, 18148680.929213, 18148680.929213
Z3, 34, 11, 4K, 40344.000000, 0.008228, 4903257.170637, 4903256.000000, 2.882418, 6, 7.117683, 18194328.678742, 18194328.678742
Z3, 35, 11, 4K, 35432.000000, 0.008008, 4424575.424575, 4424568.000000, 2.882418, 6, 7.117683, 18098592.329530, 18098592.329530
Z3, 36, 11, 4K, 36160.000000, 0.008090, 4469715.698393, 4469712.000000, 2.882418, 6, 7.117683, 18107620.384293, 18107620.384293
Z3, 37, 11, 4K, 37176.000000, 0.008147, 4563152.080520, 4563152.000000, 2.882418, 6, 7.117683, 18126307.660719, 18126307.660719
Z3, 38, 11, 4K, 38464.000000, 0.008156, 4716037.273173, 4716032.000000, 2.882418, 6, 7.117683, 18156884.699249, 18156884.699249
Z1, 0, 12, 4K, 47256.000000, 0.035535, 1329843.815956, 1329840.000000, 3.366501, 6, 7.633600, 13615927.055514, 13615927.055514
Z2, 0, 12, 4K, 6624.000000, 0.034174, 193831.567859, 193824.000000, 3.366501, 6, 7.633600, 13388724.605895, 13388724.605895
Z2, 1, 12, 4K, 55400.000000, 0.008552, 6478016.838167, 6478016.000000, 3.366501, 6, 7.633600, 14645561.659956, 14645561.659956
Z2, 2, 12, 4K, 44120.000000, 0.008077, 5462424.167389, 5462424.000000, 3.366501, 6, 7.633600, 14442443.125801, 14442443.125801
Z2, 3, 12, 4K, 55200.000000, 0.008402, 6569864.318020, 6569864.000000, 3.366501, 6, 7.633600, 14663931.155927, 14663931.155927
Z2, 4, 12, 4K, 54472.000000, 0.008629, 6312666.589408, 6312664.000000, 3.366501, 6, 7.633600, 14612491.610205, 14612491.610205
Z2, 5, 12, 4K, 40904.000000, 0.007999, 5113639.204901, 5113632.000000, 3.366501, 6, 7.633600, 14372686.133303, 14372686.133303
Z2, 6, 12, 4K, 60184.000000, 0.008470, 7105548.996458, 7105544.000000, 3.366501, 6, 7.633600, 14771068.091615, 14771068.091615
Z2, 7, 12, 4K, 45040.000000, 0.008305, 5423239.012643, 5423232.000000, 3.366501, 6, 7.633600, 14434606.094852, 14434606.094852
Z3, 0, 12, 4K, 62648.000000, 0.036290, 1726315.789474, 1726312.000000, 3.366501, 6, 7.633600, 13695221.450218, 13695221.450218
Z3, 1, 12, 4K, 79808.000000, 0.010025, 7960897.755611, 7960896.000000, 3.366501, 6, 7.633600, 14942137.843445, 14942137.843445
Z3, 2, 12, 4K, 70160.000000, 0.010064, 6971383.147854, 6971376.000000, 3.366501, 6, 7.633600, 14744234.921894, 14744234.921894
Z3, 3, 12, 4K, 54728.000000, 0.015198, 3601000.131596, 3601000.000000, 3.366501, 6, 7.633600, 14070158.318642, 14070158.318642
Z3, 4, 12, 4K, 43352.000000, 0.008299, 5223761.899024, 5223760.000000, 3.366501, 6, 7.633600, 14394710.672128, 14394710.672128
Z3, 5, 12, 4K, 39472.000000, 0.008301, 4755089.748223, 4755088.000000, 3.366501, 6, 7.633600, 14300976.241968, 14300976.241968
Z3, 6, 12, 4K, 41616.000000, 0.008073, 5154960.981048, 5154960.000000, 3.366501, 6, 7.633600, 14380950.488533, 14380950.488533
